Tarih,Omerli,Darlik,Elmali,Terkos,Buyukcekmece,Sazlidere,Alibey,Kazandere,Pabucdere,Istrancalar,Istanbul_Daily_Consumption
2015-09-26,0.0,0.0,1.62,0.68,0.0,0.0,0.0,0.0,0.0,0.0,2525618.0
2015-09-27,0.0,0.0,2.02,1.44,0.0,0.0,0.0,0.0,0.0,0.0,2752514.0
2015-09-28,34.23,6.03,10.45,79.25,64.51,32.0,31.51,118.05,105.0,67.01,2679425.0
2015-09-29,8.0,36.57,20.29,21.62,0.56,16.95,12.15,0.0,0.0,18.35,2558738.0
2015-09-30,1.13,4.03,4.42,1.41,0.0,0.63,1.65,0.0,0.0,1.08,2544325.0
2015-10-01,0.93,4.02,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,2681471.0
2015-10-02,3.03,17.2,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620481.0
2015-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695613.0
2015-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807450.0
2015-10-05,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,2680529.0
2015-10-06,35.43,15.94,14.8,22.29,11.7,5.37,26.13,3.3,3.4,3.55,2617972.0
2015-10-07,0.0,5.58,5.43,0.92,0.42,7.89,12.85,0.0,0.0,26.53,2610065.0
2015-10-08,0.0,2.05,2.41,0.92,0.0,0.0,0.0,0.81,0.0,10.09,2628651.0
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662850.0
2015-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680446.0
2015-10-11,19.15,12.84,10.03,12.56,14.33,13.41,12.54,31.09,15.0,17.74,2714954.0
2015-10-12,23.98,6.94,8.19,3.33,2.96,8.08,5.45,5.45,4.8,8.39,2699830.0
2015-10-13,0.0,11.65,1.35,0.67,1.46,0.0,1.44,0.0,0.0,0.0,2584607.0
2015-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552073.0
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677817.0
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650898.0
2015-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679785.0
2015-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703496.0
2015-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696336.0
2015-10-20,0.0,0.0,0.0,0.68,4.89,3.11,3.34,1.29,0.33,2.6,2649535.0
2015-10-21,10.65,9.84,5.72,12.02,6.56,3.43,3.45,1.68,1.8,6.86,2566552.0
2015-10-22,13.35,8.75,7.65,29.95,4.16,11.96,12.74,48.13,32.17,30.67,2589866.0
2015-10-23,20.25,36.97,13.75,36.49,11.0,14.32,14.71,38.37,37.6,30.86,2657890.0
2015-10-24,7.13,15.17,3.68,4.33,1.66,2.77,1.66,1.1,0.99,1.17,2540050.0
2015-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743440.0
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685421.0
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584414.0
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627157.0
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659488.0
2015-10-30,0.0,0.34,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2662164.0
2015-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651861.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660898.0
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668406.0
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629103.0
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619010.0
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670933.0
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610824.0
2015-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2656121.0
2015-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810238.0
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524511.0
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568160.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609596.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684662.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663153.0
2015-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650875.0
2015-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714970.0
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667276.0
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607530.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607365.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642254.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637094.0
2015-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661772.0
2015-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768959.0
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692177.0
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611890.0
2015-11-25,0.0,1.02,0.0,4.34,3.3,4.14,4.89,6.84,0.0,6.35,2626789.0
2015-11-26,2.0,1.53,3.2,5.6,7.45,3.4,22.6,2.47,2.0,2.08,2570323.0
2015-11-27,2.03,0.73,0.0,6.72,5.29,3.14,5.9,15.66,16.43,7.42,2640332.0
2015-11-28,36.85,19.01,12.51,6.98,10.12,15.1,13.44,15.47,16.42,10.65,2619796.0
2015-11-29,0.63,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639345.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652485.0
2015-12-01,0.0,1.31,0.0,2.44,0.0,0.0,0.19,4.5,3.8,1.07,2596568.0
2015-12-02,0.23,3.92,1.61,3.06,0.0,0.96,1.45,0.0,3.2,1.16,2549820.0
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598979.0
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562245.0
2015-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647275.0
2015-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699164.0
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639162.0
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590021.0
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549658.0
2015-12-10,0.0,0.53,1.57,0.67,0.0,1.49,0.0,1.18,0.0,5.53,2623886.0
2015-12-11,0.63,1.94,8.29,6.35,0.0,3.85,3.61,0.89,0.0,6.93,2611201.0
2015-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608132.0
2015-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729815.0
2015-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593552.0
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613822.0
2015-12-16,4.08,9.65,3.43,4.71,5.02,4.45,5.0,0.0,0.32,0.47,2588136.0
2015-12-17,3.45,6.03,6.89,1.17,8.12,9.2,9.76,0.0,0.0,0.0,2563021.0
2015-12-18,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.14,2598703.0
2015-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630728.0
2015-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746527.0
2015-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664237.0
2015-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604657.0
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613597.0
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596551.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619407.0
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617611.0
2015-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738508.0
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620083.0
2015-12-29,4.38,6.83,1.28,1.82,0.0,1.57,2.21,3.68,4.0,1.1,2592041.0
2015-12-30,2.63,11.02,1.35,2.18,1.3,0.52,1.13,0.0,0.0,0.54,2539947.0
2015-12-31,0.63,6.11,0.0,1.29,1.96,6.62,0.0,0.0,0.0,0.0,2585978.0
2016-01-01,18.48,0.9,8.35,2.93,12.26,7.5,3.9,0.03,0.0,3.66,2561076.0
2016-01-02,1.38,0.9,0.68,4.06,1.65,0.0,3.19,2.14,0.89,1.07,2599071.0
2016-01-03,5.08,5.03,7.33,21.77,5.14,9.93,11.0,53.67,48.14,6.88,2710968.0
2016-01-04,5.08,4.94,4.42,6.17,8.28,4.64,27.88,9.21,8.54,14.39,2661266.0
2016-01-05,14.6,8.54,11.33,6.17,1.65,1.09,2.19,2.16,2.4,2.13,2596355.0
2016-01-06,1.2,0.33,0.06,1.66,0.0,0.0,0.0,0.88,0.0,1.46,2598591.0
2016-01-07,10.25,6.03,11.78,5.69,4.82,4.93,8.08,6.44,6.85,2.99,2637768.0
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654963.0
2016-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638430.0
2016-01-10,5.1,1.82,1.84,2.8,3.47,1.85,1.25,0.0,0.0,0.0,2701731.0
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659094.0
2016-01-12,17.93,26.07,26.82,24.24,22.6,23.69,27.78,12.38,12.0,10.33,2585032.0
2016-01-13,0.9,4.53,14.89,12.39,4.97,4.74,1.74,14.37,14.0,3.07,2594438.0
2016-01-14,1.03,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518539.0
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573425.0
2016-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580714.0
2016-01-17,25.93,32.18,30.0,38.06,31.05,41.95,19.28,17.27,14.74,14.84,2597815.0
2016-01-18,4.78,6.02,1.5,1.66,1.7,3.04,10.12,1.42,1.4,1.2,2542825.0
2016-01-19,13.28,1.13,1.0,4.16,7.26,10.19,0.0,0.0,0.0,0.0,2499879.0
2016-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551130.0
2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524880.0
2016-01-22,1.35,6.97,0.52,2.16,0.0,0.0,0.0,0.0,0.0,0.0,2578220.0
2016-01-23,1.38,3.73,0.0,0.63,0.0,0.0,0.43,0.0,0.0,0.33,2495160.0
2016-01-24,2.63,0.0,1.03,1.25,0.0,0.0,0.53,0.0,0.0,0.32,2608171.0
2016-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566536.0
2016-01-26,1.63,3.05,6.32,3.66,3.78,3.14,2.49,3.38,3.78,1.86,2455891.0
2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588357.0
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599352.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579010.0
2016-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530380.0
2016-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634342.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590853.0
2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554654.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556723.0
2016-02-04,0.0,0.0,0.0,11.21,2.92,2.82,1.03,36.85,34.0,14.36,2582355.0
2016-02-05,43.48,52.83,37.69,45.96,21.5,43.2,59.7,38.2,46.2,22.28,2495267.0
2016-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501650.0
2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692556.0
2016-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561494.0
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511152.0
2016-02-10,1.63,1.95,2.35,1.38,0.0,0.0,1.92,4.71,5.19,2.44,2533254.0
2016-02-11,14.9,11.05,7.25,5.43,2.42,3.55,4.01,2.89,4.71,2.94,2518318.0
2016-02-12,4.55,1.93,11.54,6.18,7.5,7.57,10.34,10.95,12.23,8.68,2532180.0
2016-02-13,4.88,1.13,3.92,5.31,2.2,1.87,3.04,6.11,6.2,8.11,2571310.0
2016-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696321.0
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630157.0
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585873.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511527.0
2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521437.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511588.0
2016-02-20,4.43,5.52,6.32,9.83,4.0,3.07,4.12,8.08,8.34,4.24,2510233.0
2016-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613816.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512375.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529548.0
2016-02-24,15.18,17.6,9.28,11.07,12.8,6.17,9.09,37.86,32.68,13.29,2483024.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523753.0
2016-02-26,13.45,8.4,15.29,2.02,2.2,1.13,2.66,2.83,3.31,3.95,2532301.0
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546242.0
2016-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678202.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526093.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566644.0
2016-03-02,29.98,19.5,33.29,17.26,25.55,15.9,24.62,14.0,3.71,7.26,2516805.0
2016-03-03,1.83,2.34,2.36,4.53,3.0,3.74,2.23,1.12,0.96,4.1,2514510.0
2016-03-04,1.43,1.72,5.02,5.42,13.7,10.34,5.73,0.63,0.97,2.51,2526208.0
2016-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549132.0
2016-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660765.0
2016-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585070.0
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543664.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568008.0
2016-03-10,0.0,0.91,0.88,2.64,0.0,0.0,0.18,0.05,0.0,1.31,2545149.0
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540529.0
2016-03-12,0.0,0.0,0.0,2.02,0.0,0.0,0.0,2.53,1.7,2.21,2583452.0
2016-03-13,0.63,2.73,3.7,1.63,1.77,1.64,2.34,3.85,3.88,1.04,2597975.0
2016-03-14,0.5,11.38,0.5,1.75,1.5,2.8,0.95,1.42,1.18,1.39,2488577.0
2016-03-15,1.25,0.91,3.9,3.02,0.0,0.36,0.46,0.0,0.0,0.0,2434984.0
2016-03-16,0.6,1.62,0.0,1.1,0.0,0.0,0.86,0.0,0.0,0.0,2552943.0
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498366.0
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542855.0
2016-03-19,0.63,1.43,0.0,3.65,0.0,0.74,0.0,0.0,0.0,0.0,2538096.0
2016-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711489.0
2016-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2573679.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542969.0
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.81,2546846.0
2016-03-24,15.08,14.96,18.75,10.21,14.7,11.67,5.6,29.24,22.05,14.35,2566550.0
2016-03-25,12.55,19.4,12.36,10.6,8.6,8.74,14.5,29.44,22.55,12.21,2484797.0
2016-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498782.0
2016-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632553.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545188.0
2016-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539039.0
2016-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547665.0
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603561.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587564.0
2016-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581296.0
2016-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660269.0
2016-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660753.0
2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561882.0
2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600904.0
2016-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630030.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632125.0
2016-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706083.0
2016-04-10,0.0,0.0,2.82,1.65,4.1,0.0,1.6,4.18,0.0,11.0,2750129.0
2016-04-11,0.0,0.0,0.0,0.64,0.0,0.0,0.19,0.0,0.0,6.0,2625402.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579238.0
2016-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628761.0
2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708241.0
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733943.0
2016-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762475.0
2016-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807118.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788221.0
2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803678.0
2016-04-20,1.13,3.2,1.08,2.55,0.0,0.39,0.18,3.37,1.47,2.63,2721269.0
2016-04-21,0.0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662875.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757081.0
2016-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740009.0
2016-04-24,11.28,10.23,5.97,1.91,0.0,7.05,1.36,11.04,4.63,3.71,2737540.0
2016-04-25,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.5,2.2,2.89,2670888.0
2016-04-26,2.13,6.54,7.81,8.97,4.0,11.13,4.62,48.39,31.35,9.32,2537147.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600298.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671406.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707150.0
2016-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684556.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792860.0
2016-05-02,0.0,0.33,0.63,2.41,1.4,2.02,1.85,6.24,2.18,3.7,2647100.0
2016-05-03,3.45,7.46,5.6,8.71,2.7,1.62,4.22,25.32,22.48,8.14,2635331.0
2016-05-04,0.0,0.61,4.2,18.05,3.3,0.0,8.86,7.11,6.42,3.82,2586295.0
2016-05-05,0.18,1.05,7.72,11.21,12.6,1.9,0.3,3.86,3.3,3.3,2556436.0
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605127.0
2016-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648531.0
2016-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719860.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777163.0
2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659319.0
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749158.0
2016-05-12,0.0,0.92,1.45,1.02,0.7,1.05,0.97,5.24,2.09,7.8,2792132.0
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768769.0
2016-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844910.0
2016-05-15,3.48,2.74,1.06,0.65,0.0,0.0,2.01,0.0,0.0,0.0,2838768.0
2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800152.0
2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633059.0
2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744836.0
2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849156.0
2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810775.0
2016-05-21,0.9,0.85,0.77,0.65,0.65,0.69,0.56,0.77,0.45,0.74,2771443.0
2016-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,2637294.0
2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749750.0
2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787942.0
2016-05-25,1.4,11.46,1.5,4.42,1.0,1.11,2.78,0.81,0.9,13.61,2783632.0
2016-05-26,1.55,5.13,1.16,2.65,2.0,0.0,0.42,0.8,0.49,0.53,2720097.0
2016-05-27,23.43,5.13,22.78,3.92,0.0,5.55,23.06,0.72,0.8,0.32,2652468.0
2016-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696324.0
2016-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843401.0
2016-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880570.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968525.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026423.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013202.0
2016-06-03,1.73,1.83,0.0,1.67,4.1,2.27,0.83,8.27,6.84,16.63,2923515.0
2016-06-04,0.0,2.55,3.27,0.64,0.5,28.46,20.17,16.09,53.32,7.84,2765652.0
2016-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991824.0
2016-06-06,0.0,0.0,1.31,0.0,0.0,1.32,10.89,0.0,0.0,0.0,2798190.0
2016-06-07,3.1,2.6,3.27,0.9,4.0,7.98,1.79,0.0,0.0,0.0,2683301.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671563.0
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770223.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823532.0
2016-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840717.0
2016-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919906.0
2016-06-13,0.0,0.32,1.15,0.68,0.0,1.23,1.6,0.35,0.0,1.69,2973304.0
